"","ID","Date","PolicyType","PolicyValue","PolicyFlag","PolicyNotes","PolicySource"
"1467683","IT",2020-05-25,"C3",2,TRUE,NA,"OxCGRT"
"1467684","IT",2020-05-25,"C4",0,NA,NA,"OxCGRT"
"1467685","IT",2020-05-25,"C5",0,NA,NA,"OxCGRT"
"1467686","IT",2020-05-25,"C6",1,TRUE,NA,"OxCGRT"
"1467687","IT",2020-05-25,"C7",2,TRUE,NA,"OxCGRT"
"1467688","IT",2020-05-25,"C8",3,NA,NA,"OxCGRT"
"1467689","IT",2020-05-25,"E1",1,TRUE,NA,"OxCGRT"
"1467690","IT",2020-05-25,"E2",1,NA,NA,"OxCGRT"
"1467691","IT",2020-05-25,"E3",0,NA,NA,"OxCGRT"
"1467692","IT",2020-05-25,"E4",0,NA,NA,"OxCGRT"
"1467693","IT",2020-05-25,"H1",2,TRUE,NA,"OxCGRT"
"1467694","IT",2020-05-25,"H2",2,NA,NA,"OxCGRT"
"1467695","IT",2020-05-25,"H3",2,NA,NA,"OxCGRT"
"1467696","IT",2020-05-25,"H4",0,NA,NA,"OxCGRT"
"1467697","IT",2020-05-25,"H5",0,NA,NA,"OxCGRT"
"1467698","IT",2020-05-25,"H6",4,FALSE,NA,"OxCGRT"
"1467699","IT",2020-05-25,"H7",0,NA,NA,"OxCGRT"
"1467700","IT",2020-05-25,"I1",63.78,NA,NA,"OxCGRT"
"1467701","IT",2020-05-25,"I1D",63.78,NA,NA,"OxCGRT"
"1467702","IT",2020-05-25,"I2",50,NA,NA,"OxCGRT"
"1467703","IT",2020-05-25,"I2D",50,NA,NA,"OxCGRT"
"1467704","IT",2020-05-25,"I3",61.94,NA,NA,"OxCGRT"
"1467705","IT",2020-05-25,"I3D",61.94,NA,NA,"OxCGRT"
"1467706","IT",2020-05-25,"I4",63.89,NA,NA,"OxCGRT"
"1467707","IT",2020-05-25,"I4D",63.89,NA,NA,"OxCGRT"
"1467708","IT",2020-05-25,"I4L",78.57,NA,NA,"OxCGRT"
"1467709","IT",2020-05-25,"I4LD",78.57,NA,NA,"OxCGRT"
"1467710","IT",2020-05-25,"IC",230158,NA,NA,"OxCGRT"
"1467711","IT",2020-05-25,"ID",32877,NA,NA,"OxCGRT"
"1467712","IT",2020-05-25,"M1",NA,NA,NA,"OxCGRT"
"1467713","IT",2020-05-26,"C1",3,TRUE,NA,"OxCGRT"
"1467714","IT",2020-05-26,"C2",2,TRUE,NA,"OxCGRT"
"1467715","IT",2020-05-26,"C3",2,TRUE,NA,"OxCGRT"
"1467716","IT",2020-05-26,"C4",0,NA,NA,"OxCGRT"
"1467717","IT",2020-05-26,"C5",0,NA,NA,"OxCGRT"
"1467718","IT",2020-05-26,"C6",1,TRUE,NA,"OxCGRT"
"1467719","IT",2020-05-26,"C7",2,TRUE,NA,"OxCGRT"
"1467720","IT",2020-05-26,"C8",3,NA,NA,"OxCGRT"
"1467721","IT",2020-05-26,"E1",1,TRUE,NA,"OxCGRT"
"1467722","IT",2020-05-26,"E2",1,NA,NA,"OxCGRT"
"1467723","IT",2020-05-26,"E3",0,NA,NA,"OxCGRT"
"1467724","IT",2020-05-26,"E4",0,NA,NA,"OxCGRT"
"1467725","IT",2020-05-26,"H1",2,TRUE,NA,"OxCGRT"
"1467726","IT",2020-05-26,"H2",2,NA,NA,"OxCGRT"
"1467727","IT",2020-05-26,"H3",2,NA,NA,"OxCGRT"
"1467728","IT",2020-05-26,"H4",0,NA,NA,"OxCGRT"
"1467729","IT",2020-05-26,"H5",0,NA,NA,"OxCGRT"
"1467730","IT",2020-05-26,"H6",4,FALSE,NA,"OxCGRT"
"1467731","IT",2020-05-26,"H7",0,NA,NA,"OxCGRT"
"1467732","IT",2020-05-26,"I1",63.78,NA,NA,"OxCGRT"
"1467733","IT",2020-05-26,"I1D",63.78,NA,NA,"OxCGRT"
"1467734","IT",2020-05-26,"I2",50,NA,NA,"OxCGRT"
"1467735","IT",2020-05-26,"I2D",50,NA,NA,"OxCGRT"
"1467736","IT",2020-05-26,"I3",61.94,NA,NA,"OxCGRT"
"1467737","IT",2020-05-26,"I3D",61.94,NA,NA,"OxCGRT"
"1467738","IT",2020-05-26,"I4",63.89,NA,NA,"OxCGRT"
"1467739","IT",2020-05-26,"I4D",63.89,NA,NA,"OxCGRT"
"1467740","IT",2020-05-26,"I4L",78.57,NA,NA,"OxCGRT"
"1467741","IT",2020-05-26,"I4LD",78.57,NA,NA,"OxCGRT"
"1467742","IT",2020-05-26,"IC",230555,NA,NA,"OxCGRT"
"1467743","IT",2020-05-26,"ID",32955,NA,NA,"OxCGRT"
"1467744","IT",2020-05-26,"M1",NA,NA,NA,"OxCGRT"
"1467745","IT",2020-05-27,"C1",3,TRUE,NA,"OxCGRT"
"1467746","IT",2020-05-27,"C2",2,TRUE,NA,"OxCGRT"
"1467747","IT",2020-05-27,"C3",2,TRUE,NA,"OxCGRT"
"1467748","IT",2020-05-27,"C4",0,NA,NA,"OxCGRT"
"1467749","IT",2020-05-27,"C5",0,NA,NA,"OxCGRT"
"1467750","IT",2020-05-27,"C6",1,TRUE,NA,"OxCGRT"
"1467751","IT",2020-05-27,"C7",2,TRUE,NA,"OxCGRT"
"1467752","IT",2020-05-27,"C8",3,NA,NA,"OxCGRT"
"1467753","IT",2020-05-27,"E1",1,TRUE,NA,"OxCGRT"
"1467754","IT",2020-05-27,"E2",1,NA,NA,"OxCGRT"
"1467755","IT",2020-05-27,"E3",0,NA,NA,"OxCGRT"
"1467756","IT",2020-05-27,"E4",0,NA,NA,"OxCGRT"
"1467757","IT",2020-05-27,"H1",2,TRUE,NA,"OxCGRT"
"1467758","IT",2020-05-27,"H2",2,NA,NA,"OxCGRT"
"1467759","IT",2020-05-27,"H3",2,NA,NA,"OxCGRT"
"1467760","IT",2020-05-27,"H4",0,NA,NA,"OxCGRT"
"1467761","IT",2020-05-27,"H5",0,NA,NA,"OxCGRT"
"1467762","IT",2020-05-27,"H6",4,FALSE,NA,"OxCGRT"
"1467763","IT",2020-05-27,"H7",0,NA,NA,"OxCGRT"
"1467764","IT",2020-05-27,"I1",63.78,NA,NA,"OxCGRT"
"1467765","IT",2020-05-27,"I1D",63.78,NA,NA,"OxCGRT"
"1467766","IT",2020-05-27,"I2",50,NA,NA,"OxCGRT"
"1467767","IT",2020-05-27,"I2D",50,NA,NA,"OxCGRT"
"1467768","IT",2020-05-27,"I3",61.94,NA,NA,"OxCGRT"
"1467769","IT",2020-05-27,"I3D",61.94,NA,NA,"OxCGRT"
"1467770","IT",2020-05-27,"I4",63.89,NA,NA,"OxCGRT"
"1467771","IT",2020-05-27,"I4D",63.89,NA,NA,"OxCGRT"
"1467772","IT",2020-05-27,"I4L",78.57,NA,NA,"OxCGRT"
"1467773","IT",2020-05-27,"I4LD",78.57,NA,NA,"OxCGRT"
"1467774","IT",2020-05-27,"IC",231139,NA,NA,"OxCGRT"
"1467775","IT",2020-05-27,"ID",33072,NA,NA,"OxCGRT"
"1467776","IT",2020-05-27,"M1",NA,NA,NA,"OxCGRT"
"1467777","IT",2020-05-28,"C1",3,TRUE,NA,"OxCGRT"
"1467778","IT",2020-05-28,"C2",2,TRUE,NA,"OxCGRT"
"1467779","IT",2020-05-28,"C3",2,TRUE,NA,"OxCGRT"
"1467780","IT",2020-05-28,"C4",0,NA,NA,"OxCGRT"
"1467781","IT",2020-05-28,"C5",0,NA,NA,"OxCGRT"
"1467782","IT",2020-05-28,"C6",1,TRUE,NA,"OxCGRT"
"1467783","IT",2020-05-28,"C7",2,TRUE,NA,"OxCGRT"
"1467784","IT",2020-05-28,"C8",3,NA,NA,"OxCGRT"
"1467785","IT",2020-05-28,"E1",1,TRUE,NA,"OxCGRT"
"1467786","IT",2020-05-28,"E2",1,NA,NA,"OxCGRT"
"1467787","IT",2020-05-28,"E3",0,NA,NA,"OxCGRT"
"1467788","IT",2020-05-28,"E4",0,NA,NA,"OxCGRT"
"1467789","IT",2020-05-28,"H1",2,TRUE,NA,"OxCGRT"
"1467790","IT",2020-05-28,"H2",2,NA,NA,"OxCGRT"
"1467791","IT",2020-05-28,"H3",2,NA,NA,"OxCGRT"
"1467792","IT",2020-05-28,"H4",0,NA,NA,"OxCGRT"
"1467793","IT",2020-05-28,"H5",0,NA,NA,"OxCGRT"
"1467794","IT",2020-05-28,"H6",4,FALSE,NA,"OxCGRT"
"1467795","IT",2020-05-28,"H7",0,NA,NA,"OxCGRT"
"1467796","IT",2020-05-28,"I1",63.78,NA,NA,"OxCGRT"
"1467797","IT",2020-05-28,"I1D",63.78,NA,NA,"OxCGRT"
"1467798","IT",2020-05-28,"I2",50,NA,NA,"OxCGRT"
"1467799","IT",2020-05-28,"I2D",50,NA,NA,"OxCGRT"
"1467800","IT",2020-05-28,"I3",61.94,NA,NA,"OxCGRT"
"1467801","IT",2020-05-28,"I3D",61.94,NA,NA,"OxCGRT"
"1467802","IT",2020-05-28,"I4",63.89,NA,NA,"OxCGRT"
"1467803","IT",2020-05-28,"I4D",63.89,NA,NA,"OxCGRT"
"1467804","IT",2020-05-28,"I4L",78.57,NA,NA,"OxCGRT"
"1467805","IT",2020-05-28,"I4LD",78.57,NA,NA,"OxCGRT"
"1467806","IT",2020-05-28,"IC",231732,NA,NA,"OxCGRT"
"1467807","IT",2020-05-28,"ID",33142,NA,NA,"OxCGRT"
"1467808","IT",2020-05-28,"M1",NA,NA,NA,"OxCGRT"
"1467809","IT",2020-05-29,"C1",3,TRUE,NA,"OxCGRT"
"1467810","IT",2020-05-29,"C2",2,TRUE,NA,"OxCGRT"
"1467811","IT",2020-05-29,"C3",2,TRUE,NA,"OxCGRT"
"1467812","IT",2020-05-29,"C4",0,NA,NA,"OxCGRT"
"1467813","IT",2020-05-29,"C5",0,NA,NA,"OxCGRT"
"1467814","IT",2020-05-29,"C6",1,TRUE,NA,"OxCGRT"
"1467815","IT",2020-05-29,"C7",2,TRUE,NA,"OxCGRT"
"1467816","IT",2020-05-29,"C8",3,NA,NA,"OxCGRT"
"1467817","IT",2020-05-29,"E1",1,TRUE,NA,"OxCGRT"
"1467818","IT",2020-05-29,"E2",1,NA,NA,"OxCGRT"
"1467819","IT",2020-05-29,"E3",0,NA,NA,"OxCGRT"
"1467820","IT",2020-05-29,"E4",0,NA,NA,"OxCGRT"
"1467821","IT",2020-05-29,"H1",2,TRUE,NA,"OxCGRT"
"1467822","IT",2020-05-29,"H2",2,NA,NA,"OxCGRT"
"1467823","IT",2020-05-29,"H3",2,NA,NA,"OxCGRT"
"1467824","IT",2020-05-29,"H4",0,NA,NA,"OxCGRT"
"1467825","IT",2020-05-29,"H5",0,NA,NA,"OxCGRT"
"1467826","IT",2020-05-29,"H6",4,FALSE,NA,"OxCGRT"
"1467827","IT",2020-05-29,"H7",0,NA,NA,"OxCGRT"
"1467828","IT",2020-05-29,"I1",63.78,NA,NA,"OxCGRT"
"1467829","IT",2020-05-29,"I1D",63.78,NA,NA,"OxCGRT"
"1467830","IT",2020-05-29,"I2",50,NA,NA,"OxCGRT"
"1467831","IT",2020-05-29,"I2D",50,NA,NA,"OxCGRT"
"1467832","IT",2020-05-29,"I3",61.94,NA,NA,"OxCGRT"
"1467833","IT",2020-05-29,"I3D",61.94,NA,NA,"OxCGRT"
"1467834","IT",2020-05-29,"I4",63.89,NA,NA,"OxCGRT"
"1467835","IT",2020-05-29,"I4D",63.89,NA,NA,"OxCGRT"
"1467836","IT",2020-05-29,"I4L",78.57,NA,NA,"OxCGRT"
"1467837","IT",2020-05-29,"I4LD",78.57,NA,NA,"OxCGRT"
"1467838","IT",2020-05-29,"IC",232248,NA,NA,"OxCGRT"
"1467839","IT",2020-05-29,"ID",33229,NA,NA,"OxCGRT"
"1467840","IT",2020-05-29,"M1",NA,NA,NA,"OxCGRT"
"1467841","IT",2020-05-30,"C1",3,TRUE,NA,"OxCGRT"
"1467842","IT",2020-05-30,"C2",2,TRUE,NA,"OxCGRT"
"1467843","IT",2020-05-30,"C3",2,TRUE,NA,"OxCGRT"
"1467844","IT",2020-05-30,"C4",0,NA,NA,"OxCGRT"
"1467845","IT",2020-05-30,"C5",0,NA,NA,"OxCGRT"
"1467846","IT",2020-05-30,"C6",1,TRUE,NA,"OxCGRT"
"1467847","IT",2020-05-30,"C7",2,TRUE,NA,"OxCGRT"
"1467848","IT",2020-05-30,"C8",3,NA,NA,"OxCGRT"
"1467849","IT",2020-05-30,"E1",1,TRUE,NA,"OxCGRT"
"1467850","IT",2020-05-30,"E2",1,NA,NA,"OxCGRT"
"1467851","IT",2020-05-30,"E3",0,NA,NA,"OxCGRT"
"1467852","IT",2020-05-30,"E4",0,NA,NA,"OxCGRT"
"1467853","IT",2020-05-30,"H1",2,TRUE,NA,"OxCGRT"
"1467854","IT",2020-05-30,"H2",2,NA,NA,"OxCGRT"
"1467855","IT",2020-05-30,"H3",2,NA,NA,"OxCGRT"
"1467856","IT",2020-05-30,"H4",0,NA,NA,"OxCGRT"
"1467857","IT",2020-05-30,"H5",0,NA,NA,"OxCGRT"
"1467858","IT",2020-05-30,"H6",4,FALSE,NA,"OxCGRT"
"1467859","IT",2020-05-30,"H7",0,NA,NA,"OxCGRT"
"1467860","IT",2020-05-30,"I1",63.78,NA,NA,"OxCGRT"
"1467861","IT",2020-05-30,"I1D",63.78,NA,NA,"OxCGRT"
"1467862","IT",2020-05-30,"I2",50,NA,NA,"OxCGRT"
"1467863","IT",2020-05-30,"I2D",50,NA,NA,"OxCGRT"
"1467864","IT",2020-05-30,"I3",61.94,NA,NA,"OxCGRT"
"1467865","IT",2020-05-30,"I3D",61.94,NA,NA,"OxCGRT"
"1467866","IT",2020-05-30,"I4",63.89,NA,NA,"OxCGRT"
"1467867","IT",2020-05-30,"I4D",63.89,NA,NA,"OxCGRT"
"1467868","IT",2020-05-30,"I4L",78.57,NA,NA,"OxCGRT"
"1467869","IT",2020-05-30,"I4LD",78.57,NA,NA,"OxCGRT"
"1467870","IT",2020-05-30,"IC",232664,NA,NA,"OxCGRT"
"1467871","IT",2020-05-30,"ID",33340,NA,NA,"OxCGRT"
"1467872","IT",2020-05-30,"M1",NA,NA,NA,"OxCGRT"
"1467873","IT",2020-05-31,"C1",3,TRUE,NA,"OxCGRT"
"1467874","IT",2020-05-31,"C2",2,TRUE,NA,"OxCGRT"
"1467875","IT",2020-05-31,"C3",2,TRUE,NA,"OxCGRT"
"1467876","IT",2020-05-31,"C4",0,NA,NA,"OxCGRT"
"1467877","IT",2020-05-31,"C5",0,NA,NA,"OxCGRT"
"1467878","IT",2020-05-31,"C6",1,TRUE,NA,"OxCGRT"
"1467879","IT",2020-05-31,"C7",2,TRUE,NA,"OxCGRT"
"1467880","IT",2020-05-31,"C8",3,NA,NA,"OxCGRT"
"1467881","IT",2020-05-31,"E1",1,TRUE,NA,"OxCGRT"
"1467882","IT",2020-05-31,"E2",1,NA,NA,"OxCGRT"
"1467883","IT",2020-05-31,"E3",0,NA,NA,"OxCGRT"
"1467884","IT",2020-05-31,"E4",0,NA,NA,"OxCGRT"
"1467885","IT",2020-05-31,"H1",2,TRUE,NA,"OxCGRT"
"1467886","IT",2020-05-31,"H2",2,NA,NA,"OxCGRT"
"1467887","IT",2020-05-31,"H3",2,NA,NA,"OxCGRT"
"1467888","IT",2020-05-31,"H4",0,NA,NA,"OxCGRT"
"1467889","IT",2020-05-31,"H5",0,NA,NA,"OxCGRT"
"1467890","IT",2020-05-31,"H6",4,FALSE,NA,"OxCGRT"
"1467891","IT",2020-05-31,"H7",0,NA,NA,"OxCGRT"
"1467892","IT",2020-05-31,"I1",63.78,NA,NA,"OxCGRT"
"1467893","IT",2020-05-31,"I1D",63.78,NA,NA,"OxCGRT"
"1467894","IT",2020-05-31,"I2",50,NA,NA,"OxCGRT"
"1467895","IT",2020-05-31,"I2D",50,NA,NA,"OxCGRT"
"1467896","IT",2020-05-31,"I3",61.94,NA,NA,"OxCGRT"
"1467897","IT",2020-05-31,"I3D",61.94,NA,NA,"OxCGRT"
"1467898","IT",2020-05-31,"I4",63.89,NA,NA,"OxCGRT"
"1467899","IT",2020-05-31,"I4D",63.89,NA,NA,"OxCGRT"
"1467900","IT",2020-05-31,"I4L",78.57,NA,NA,"OxCGRT"
"1467901","IT",2020-05-31,"I4LD",78.57,NA,NA,"OxCGRT"
"1467902","IT",2020-05-31,"IC",232997,NA,NA,"OxCGRT"
"1467903","IT",2020-05-31,"ID",33415,NA,NA,"OxCGRT"
"1467904","IT",2020-05-31,"M1",NA,NA,NA,"OxCGRT"
"1467905","IT",2020-06-01,"C1",3,TRUE,NA,"OxCGRT"
"1467906","IT",2020-06-01,"C2",2,TRUE,NA,"OxCGRT"
"1467907","IT",2020-06-01,"C3",2,TRUE,NA,"OxCGRT"
"1467908","IT",2020-06-01,"C4",0,NA,NA,"OxCGRT"
"1467909","IT",2020-06-01,"C5",0,NA,NA,"OxCGRT"
"1467910","IT",2020-06-01,"C6",1,TRUE,NA,"OxCGRT"
"1467911","IT",2020-06-01,"C7",2,TRUE,NA,"OxCGRT"
"1467912","IT",2020-06-01,"C8",3,NA,NA,"OxCGRT"
"1467913","IT",2020-06-01,"E1",1,TRUE,NA,"OxCGRT"
"1467914","IT",2020-06-01,"E2",1,NA,NA,"OxCGRT"
"1467915","IT",2020-06-01,"E3",0,NA,NA,"OxCGRT"
"1467916","IT",2020-06-01,"E4",0,NA,NA,"OxCGRT"
"1467917","IT",2020-06-01,"H1",2,TRUE,NA,"OxCGRT"
"1467918","IT",2020-06-01,"H2",2,NA,NA,"OxCGRT"
"1467919","IT",2020-06-01,"H3",2,NA,NA,"OxCGRT"
"1467920","IT",2020-06-01,"H4",0,NA,NA,"OxCGRT"
"1467921","IT",2020-06-01,"H5",0,NA,NA,"OxCGRT"
"1467922","IT",2020-06-01,"H6",4,FALSE,NA,"OxCGRT"
"1467923","IT",2020-06-01,"H7",0,NA,NA,"OxCGRT"
"1467924","IT",2020-06-01,"I1",63.78,NA,NA,"OxCGRT"
"1467925","IT",2020-06-01,"I1D",63.78,NA,NA,"OxCGRT"
"1467926","IT",2020-06-01,"I2",50,NA,NA,"OxCGRT"
"1467927","IT",2020-06-01,"I2D",50,NA,NA,"OxCGRT"
"1467928","IT",2020-06-01,"I3",61.94,NA,NA,"OxCGRT"
"1467929","IT",2020-06-01,"I3D",61.94,NA,NA,"OxCGRT"
"1467930","IT",2020-06-01,"I4",63.89,NA,NA,"OxCGRT"
"1467931","IT",2020-06-01,"I4D",63.89,NA,NA,"OxCGRT"
"1467932","IT",2020-06-01,"I4L",78.57,NA,NA,"OxCGRT"
"1467933","IT",2020-06-01,"I4LD",78.57,NA,NA,"OxCGRT"
"1467934","IT",2020-06-01,"IC",233197,NA,NA,"OxCGRT"
"1467935","IT",2020-06-01,"ID",33475,NA,NA,"OxCGRT"
"1467936","IT",2020-06-01,"M1",NA,NA,NA,"OxCGRT"
"1467937","IT",2020-06-02,"C1",3,TRUE,"Schools to remain closed until September 1st.  https://web.archive.org/web/20200622212847/https://www.bbc.com/news/explainers-52575313","OxCGRT"
"1467938","IT",2020-06-02,"C2",2,TRUE,NA,"OxCGRT"
"1467939","IT",2020-06-02,"C3",2,TRUE,"The government of Italy has announced that Public events will begin again on the 15th of june. This will include shows and concerts of upto 1000 people   https://web.archive.org/web/20200523084050/https://www.iq-mag.net/2020/05/concerts-to-return-to-italy-in-june/","OxCGRT"
"1467940","IT",2020-06-02,"C4",0,NA,NA,"OxCGRT"
"1467941","IT",2020-06-02,"C5",0,NA,"There are no measures to close public transport during COVID-19. however, there are measures for social distancing and hygiene for public transport use   https://web.archive.org/web/20200523090244/http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioNotizieNuovoCoronavirus.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4631","OxCGRT"
"1467942","IT",2020-06-02,"C6",1,TRUE,"Although some restrictions are being lifted, the governments reccommends staying at home as social distancing measures are still required to reduce cases.   https://web.archive.org/save/https://www.schengenvisainfo.com/news/italy-may-not-lift-travel-restrictions-if-social-gatherings-continue/","OxCGRT"
"1467943","IT",2020-06-02,"C7",0,NA,"All travel between Italian regions is allowed. The ban was lifted as of the 2nd of June. People can now travel between Italian regions without curfew or restrictions  https://web.archive.org/web/20200523090446/http://www.italia.it/en/useful-info/covid-19-information-and-updates-for-tourists.html","OxCGRT"
"1467944","IT",2020-06-02,"C8",3,NA,"International travel is banned until the 3rd of June for citizens and non-citizens  https://web.archive.org/web/20200523090446/http://www.italia.it/en/useful-info/covid-19-information-and-updates-for-tourists.html","OxCGRT"
"1467945","IT",2020-06-02,"E1",1,TRUE,"The Italian government announced measures to preserve jobs and support income of laid-off workers and self-employed  https://web.archive.org/web/20200611215602/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19","OxCGRT"
"1467946","IT",2020-06-02,"E2",2,NA,"The government of Italy announced relief measures for small and medium enterprises, corporations and households. This is in the form of grants, tax defferals and other liquidity measures  https://web.archive.org/web/20200611215602/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19","OxCGRT"
"1467947","IT",2020-06-02,"E3",0,NA,"No new spending announced","OxCGRT"
"1467948","IT",2020-06-02,"E4",0,NA,"No new spending announced","OxCGRT"
"1467949","IT",2020-06-02,"H1",2,TRUE,"THere is a targeted public information campaign  https://web.archive.org/web/20200611215602/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19","OxCGRT"
"1467950","IT",2020-06-02,"H2",2,NA,"Testing is being offered to symptomatic individuals   https://web.archive.org/web/20200523115558/https://www.covid19healthsystem.org/countries/italy/countrypage.aspx","OxCGRT"
"1467951","IT",2020-06-02,"H3",2,NA,"Comprehensive contact tracing being practiced. This has been supplemented by surveillance serology testing in some regions. https://web.archive.org/save/https://www.thejakartapost.com/news/2020/06/09/over-half-of-people-tested-in-italys-bergamo-have-covid-19-antibodies.html  https://web.archive.org/web/20200523115558/https://www.covid19healthsystem.org/countries/italy/countrypage.aspx","OxCGRT"
"1467952","IT",2020-06-02,"H4",0,NA,"No new spending announced","OxCGRT"
"1467953","IT",2020-06-02,"H5",0,NA,"No new spending announced","OxCGRT"
"1467954","IT",2020-06-02,"H6",4,FALSE,NA,"OxCGRT"
"1467955","IT",2020-06-02,"H7",0,NA,NA,"OxCGRT"
"1467956","IT",2020-06-02,"I1",56.09,NA,NA,"OxCGRT"
"1467957","IT",2020-06-02,"I1D",56.09,NA,NA,"OxCGRT"
"1467958","IT",2020-06-02,"I2",75,NA,NA,"OxCGRT"
"1467959","IT",2020-06-02,"I2D",75,NA,NA,"OxCGRT"
"1467960","IT",2020-06-02,"I3",58.61,NA,NA,"OxCGRT"
"1467961","IT",2020-06-02,"I3D",58.61,NA,NA,"OxCGRT"
"1467962","IT",2020-06-02,"I4",52.78,NA,NA,"OxCGRT"
"1467963","IT",2020-06-02,"I4D",52.78,NA,NA,"OxCGRT"
"1467964","IT",2020-06-02,"I4L",71.43,NA,NA,"OxCGRT"
"1467965","IT",2020-06-02,"I4LD",71.43,NA,NA,"OxCGRT"
"1467966","IT",2020-06-02,"IC",233515,NA,NA,"OxCGRT"
"1467967","IT",2020-06-02,"ID",33530,NA,NA,"OxCGRT"
"1467968","IT",2020-06-02,"M1",NA,NA,NA,"OxCGRT"
"1467969","IT",2020-06-03,"C1",3,TRUE,NA,"OxCGRT"
"1467970","IT",2020-06-03,"C2",2,TRUE,NA,"OxCGRT"
"1467971","IT",2020-06-03,"C3",2,TRUE,NA,"OxCGRT"
"1467972","IT",2020-06-03,"C4",0,NA,NA,"OxCGRT"
"1467973","IT",2020-06-03,"C5",0,NA,NA,"OxCGRT"
"1467974","IT",2020-06-03,"C6",1,TRUE,NA,"OxCGRT"
"1467975","IT",2020-06-03,"C7",0,NA,NA,"OxCGRT"
"1467976","IT",2020-06-03,"C8",0,NA,"Italy opened all borders to european travellers as of the 3rd of June. It is reported that travellers can enter Italy without quarantine or temperature checks for screening.   https://web.archive.org/save/https://www.travelandleisure.com/travel-news/italy-just-reopened-its-borders-to-european-travel  https://web.archive.org/web/20200523090446/http://www.italia.it/en/useful-info/covid-19-information-and-updates-for-tourists.html","OxCGRT"
"1467977","IT",2020-06-03,"E1",1,TRUE,NA,"OxCGRT"
"1467978","IT",2020-06-03,"E2",2,NA,NA,"OxCGRT"
"1467979","IT",2020-06-03,"E3",0,NA,NA,"OxCGRT"
"1467980","IT",2020-06-03,"E4",0,NA,NA,"OxCGRT"
"1467981","IT",2020-06-03,"H1",2,TRUE,NA,"OxCGRT"
"1467982","IT",2020-06-03,"H2",2,NA,NA,"OxCGRT"
"1467983","IT",2020-06-03,"H3",2,NA,NA,"OxCGRT"
"1467984","IT",2020-06-03,"H4",0,NA,NA,"OxCGRT"
"1467985","IT",2020-06-03,"H5",0,NA,NA,"OxCGRT"
"1467986","IT",2020-06-03,"H6",4,FALSE,NA,"OxCGRT"
"1467987","IT",2020-06-03,"H7",0,NA,NA,"OxCGRT"
"1467988","IT",2020-06-03,"I1",50.32,NA,NA,"OxCGRT"
"1467989","IT",2020-06-03,"I1D",50.32,NA,NA,"OxCGRT"
"1467990","IT",2020-06-03,"I2",75,NA,NA,"OxCGRT"
"1467991","IT",2020-06-03,"I2D",75,NA,NA,"OxCGRT"
"1467992","IT",2020-06-03,"I3",53.61,NA,NA,"OxCGRT"
"1467993","IT",2020-06-03,"I3D",53.61,NA,NA,"OxCGRT"
"1467994","IT",2020-06-03,"I4",44.44,NA,NA,"OxCGRT"
"1467995","IT",2020-06-03,"I4D",44.44,NA,NA,"OxCGRT"
"1467996","IT",2020-06-03,"I4L",60.71,NA,NA,"OxCGRT"
"1467997","IT",2020-06-03,"I4LD",60.71,NA,NA,"OxCGRT"
"1467998","IT",2020-06-03,"IC",233836,NA,NA,"OxCGRT"
"1467999","IT",2020-06-03,"ID",33601,NA,NA,"OxCGRT"
"1468000","IT",2020-06-03,"M1",NA,NA,NA,"OxCGRT"
"1468001","IT",2020-06-04,"C1",3,TRUE,NA,"OxCGRT"
"1468002","IT",2020-06-04,"C2",2,TRUE,NA,"OxCGRT"
"1468003","IT",2020-06-04,"C3",2,TRUE,NA,"OxCGRT"
"1468004","IT",2020-06-04,"C4",0,NA,NA,"OxCGRT"
"1468005","IT",2020-06-04,"C5",0,NA,NA,"OxCGRT"
"1468006","IT",2020-06-04,"C6",1,TRUE,NA,"OxCGRT"
"1468007","IT",2020-06-04,"C7",0,NA,NA,"OxCGRT"
"1468008","IT",2020-06-04,"C8",0,NA,NA,"OxCGRT"
"1468009","IT",2020-06-04,"E1",1,TRUE,NA,"OxCGRT"
"1468010","IT",2020-06-04,"E2",2,NA,NA,"OxCGRT"
"1468011","IT",2020-06-04,"E3",0,NA,NA,"OxCGRT"
"1468012","IT",2020-06-04,"E4",0,NA,NA,"OxCGRT"
"1468013","IT",2020-06-04,"H1",2,TRUE,NA,"OxCGRT"
"1468014","IT",2020-06-04,"H2",2,NA,NA,"OxCGRT"
"1468015","IT",2020-06-04,"H3",2,NA,NA,"OxCGRT"
"1468016","IT",2020-06-04,"H4",0,NA,NA,"OxCGRT"
"1468017","IT",2020-06-04,"H5",0,NA,NA,"OxCGRT"
"1468018","IT",2020-06-04,"H6",4,FALSE,NA,"OxCGRT"
"1468019","IT",2020-06-04,"H7",0,NA,NA,"OxCGRT"
"1468020","IT",2020-06-04,"I1",50.32,NA,NA,"OxCGRT"
"1468021","IT",2020-06-04,"I1D",50.32,NA,NA,"OxCGRT"
"1468022","IT",2020-06-04,"I2",75,NA,NA,"OxCGRT"
"1468023","IT",2020-06-04,"I2D",75,NA,NA,"OxCGRT"
"1468024","IT",2020-06-04,"I3",53.61,NA,NA,"OxCGRT"
